station_abbr;reference_timestamp;tre200s0;tre005s0;tresurs0;xchills0;ure200s0;tde200s0;pva200s0;prestas0;pp0qnhs0;pp0qffs0;ppz850s0;ppz700s0;fkl010z1;fve010z0;fkl010z0;dkl010z0;wcc006s0;fu3010z0;fkl010z3;fu3010z1;fu3010z3;rre150z0;htoauts0;gre000z0;ods000z0;oli000z0;olo000z0;osr000z0;sre000z0
CHZ;30.03.2025 06:50;5.7;;;5.7;99.4;5.6;9.1;969.2;1021.7;1022.8;;;2.1;1.2;1.2;163;;4.3;1.9;7.6;6.8;0;0;83;;;;;0
CHZ;30.03.2025 07:00;5.8;;;4.4;99.4;5.7;9.2;969;1021.5;1022.6;;;3.3;1.9;1.9;153;;6.8;3.1;11.9;11.2;0;0;138;;;;;0
CHZ;30.03.2025 07:10;5.9;;;4.5;99.4;5.8;9.2;968.9;1021.4;1022.5;;;3.3;1.9;1.9;160;;6.8;3.2;11.9;11.5;0;0;215;;;;;1
CHZ;30.03.2025 07:20;6.2;;;5.2;99.4;6.1;9.4;968.8;1021.3;1022.3;;;2.7;1.6;1.6;223;;5.8;2.7;9.7;9.7;0;0;267;;;;;3
CHZ;30.03.2025 07:30;6.4;;;5.7;99.4;6.3;9.6;968.8;1021.3;1022.3;;;2.3;1.2;1.4;217;;5;2.2;8.3;7.9;0;0;262;;;;;4
CHZ;30.03.2025 07:40;6.6;;;6.6;99.4;6.5;9.7;968.8;1021.3;1022.2;;;2.4;0.8;0.9;287;;3.2;2.1;8.6;7.6;0;0;227;;;;;3
CHZ;30.03.2025 07:50;6.4;;;6.4;99.4;6.3;9.6;968.9;1021.4;1022.4;;;1.9;1.2;1.2;290;;4.3;1.9;6.8;6.8;0;0;137;;;;;0
CHZ;30.03.2025 08:00;6.2;;;6.2;99.4;6.1;9.4;968.9;1021.4;1022.4;;;0.7;0.2;0.3;235;;1.1;0.7;2.5;2.5;0;0;146;;;;;0
CHZ;30.03.2025 08:10;6.7;;;6.7;99.4;6.6;9.8;968.9;1021.4;1022.3;;;1.2;0.1;0.4;13;;1.4;1.1;4.3;4;0;0;338;;;;;6
CHZ;30.03.2025 08:20;6.8;;;6.8;99.4;6.7;9.8;969;1021.5;1022.4;;;2.1;1.1;1.1;69;;4;2;7.6;7.2;0;0;289;;;;;1
CHZ;30.03.2025 08:30;7.3;;;7.3;99.4;7.2;10.2;969;1021.5;1022.3;;;1.8;0.7;1;4;;3.6;1.7;6.5;6.1;0;0;601;;;;;10
CHZ;30.03.2025 08:40;7.4;;;7.4;99.4;7.3;10.2;968.9;1021.4;1022.2;;;1.8;0.2;0.8;284;;2.9;1.7;6.5;6.1;0;0;518;;;;;10
CHZ;30.03.2025 08:50;7.7;;;7.7;99.4;7.6;10.4;968.9;1021.4;1022.1;;;2.1;0.5;0.8;352;;2.9;2;7.6;7.2;0;0;579;;;;;10
CHZ;30.03.2025 09:00;9.2;;;9.2;99.4;9.1;11.6;969;1021.5;1021.9;;;2;0.2;0.9;250;;3.2;1.9;7.2;6.8;0;0;574;;;;;9
CHZ;30.03.2025 09:10;9.6;;;9.6;99.4;9.5;11.9;969;1021.5;1021.8;;;2.4;0.8;1;205;;3.6;2.2;8.6;7.9;0;0;635;;;;;10
CHZ;30.03.2025 09:20;9.8;;;9.4;99.4;9.7;12;969.1;1021.6;1021.9;;;3;1.3;1.5;180;;5.4;2.9;10.8;10.4;0;0;642;;;;;10
CHZ;30.03.2025 09:30;10.4;;;10.4;99.4;10.3;12.5;969.1;1021.6;1021.8;;;3.9;1.9;2;190;;7.2;3.8;14;13.7;0;0;808;;;;;10
CHZ;30.03.2025 09:40;10.6;;;10.6;99.3;10.5;12.7;969.1;1021.6;1021.8;;;4;2.4;2.6;178;;9.4;3.8;14.4;13.7;0;0;710;;;;;10
CHZ;30.03.2025 09:50;10.7;;;10.7;87.8;8.8;11.3;969.1;1021.6;1021.7;;;4.7;2.4;2.6;156;;9.4;4.4;16.9;15.8;0;0;740;;;;;10
CHZ;30.03.2025 10:00;10.1;;;10.1;81.2;7;10;969;1021.5;1021.7;;;4.3;3.2;3.2;137;;11.5;4.1;15.5;14.8;0;0;720;;;;;10
CHZ;30.03.2025 10:10;10.5;;;10.5;80.2;7.2;10.2;969;1021.5;1021.7;;;4.4;3;3;149;;10.8;4.2;15.8;15.1;0;0;764;;;;;10
CHZ;30.03.2025 10:20;10.3;;;10.3;75.8;6.2;9.5;968.8;1021.3;1021.5;;;4.6;3.3;3.3;145;;11.9;4.3;16.6;15.5;0;0;717;;;;;10
CHZ;30.03.2025 10:30;10.4;;;10.4;71.8;5.5;9.1;968.7;1021.2;1021.4;;;5.1;3.5;3.5;150;;12.6;5;18.4;18;0;0;692;;;;;10
CHZ;30.03.2025 10:40;10.8;;;10.8;69.1;5.4;8.9;968.7;1021.2;1021.3;;;4.2;3;3;159;;10.8;4.1;15.1;14.8;0;0;759;;;;;10
CHZ;30.03.2025 10:50;11.2;;;11.2;67.4;5.4;9;968.5;1021;1021;;;4.2;2.9;3;148;;10.8;4;15.1;14.4;0;0;772;;;;;9
CHZ;30.03.2025 11:00;11.7;;;11.7;65.9;5.5;9.1;968.5;1021;1020.9;;;5.3;2;2.4;145;;8.6;4.8;19.1;17.3;0;0;747;;;;;10
CHZ;30.03.2025 11:10;12;;;12;63.3;5.3;8.9;968.4;1020.9;1020.7;;;4.8;2;2.8;147;;10.1;4.6;17.3;16.6;0;0;773;;;;;10
CHZ;30.03.2025 11:20;12.9;;;12.9;54.3;3.9;8.1;968.3;1020.8;1020.5;;;4.1;2.2;2.4;271;;8.6;4;14.8;14.4;0;0;791;;;;;10
CHZ;30.03.2025 11:30;13;;;13;53.7;3.8;8;968.2;1020.7;1020.3;;;4.8;2.7;3;301;;10.8;4.7;17.3;16.9;0;0;768;;;;;10
CHZ;30.03.2025 11:40;13.2;;;13.2;53.5;4;8.1;968.1;1020.5;1020.2;;;5.4;3.3;3.5;230;;12.6;5.2;19.4;18.7;0;0;861;;;;;10
CHZ;30.03.2025 11:50;13;;;13;52.9;3.6;7.9;968;1020.4;1020.1;;;6.2;2.8;3;223;;10.8;5.7;22.3;20.5;0;0;621;;;;;10
CHZ;30.03.2025 12:00;13.6;;;13.6;53.8;4.4;8.4;967.7;1020.1;1019.7;;;5.3;3.1;3.2;242;;11.5;5.1;19.1;18.4;0;0;792;;;;;10
CHZ;30.03.2025 12:10;13.8;;;13.8;52.9;4.4;8.3;967.6;1020;1019.5;;;5.3;3.1;3.2;255;;11.5;5.1;19.1;18.4;0;0;831;;;;;10
CHZ;30.03.2025 12:20;13.8;;;13.8;52.6;4.3;8.3;967.5;1019.9;1019.4;;;6.1;2.6;3.1;255;;11.2;5.8;22;20.9;0;0;674;;;;;9
CHZ;30.03.2025 12:30;13.4;;;13.4;53.4;4.1;8.2;967.4;1019.8;1019.4;;;5.6;3.6;3.6;288;;13;5.5;20.2;19.8;0;0;461;;;;;2
CHZ;30.03.2025 12:40;13.9;;;13.9;50.1;3.7;8;967.2;1019.6;1019.1;;;7.1;4.2;4.3;262;;15.5;6.9;25.6;24.8;0;0;717;;;;;10
CHZ;30.03.2025 12:50;13.7;;;13.7;50.5;3.6;7.9;967.2;1019.6;1019.1;;;6.4;4.5;4.6;274;;16.6;6.2;23;22.3;0;0;563;;;;;10
CHZ;30.03.2025 13:00;13.8;;;13.8;50.5;3.7;8;967.2;1019.6;1019.1;;;6.2;3.6;3.7;289;;13.3;6;22.3;21.6;0;0;648;;;;;10
CHZ;30.03.2025 13:10;14.4;;;14.4;51.7;4.6;8.5;967.2;1019.6;1019;;;5.9;2.4;2.8;290;;10.1;5.6;21.2;20.2;0;0;701;;;;;10
CHZ;30.03.2025 13:20;14.7;;;14.7;49.4;4.2;8.3;967.1;1019.5;1018.8;;;6.3;3.7;3.9;256;;14;6.3;22.7;22.7;0;0;639;;;;;5
CHZ;30.03.2025 13:30;14.4;;;14.4;48.3;3.6;7.9;966.9;1019.3;1018.7;;;7.4;4;4.1;257;;14.8;6.9;26.6;24.8;0;0;451;;;;;0
CHZ;30.03.2025 13:40;14.4;;;14.4;46.8;3.2;7.7;966.9;1019.3;1018.7;;;7.5;3.9;4;275;;14.4;7.3;27;26.3;0;0;407;;;;;0
CHZ;30.03.2025 13:50;14.3;;;14.3;46.4;3;7.6;966.8;1019.2;1018.6;;;7.8;4.6;4.8;281;;17.3;7.7;28.1;27.7;0;0;371;;;;;0
CHZ;30.03.2025 14:00;14.1;;;14.1;45.5;2.5;7.3;966.8;1019.2;1018.6;;;7.2;4.2;4.3;265;;15.5;7;25.9;25.2;0;0;328;;;;;0
CHZ;30.03.2025 14:10;14.2;;;14.2;45.2;2.5;7.3;966.7;1019.1;1018.5;;;6.6;3.5;3.6;267;;13;6.5;23.8;23.4;0;0;296;;;;;0
CHZ;30.03.2025 14:20;14.3;;;14.3;44.8;2.5;7.3;966.7;1019.1;1018.5;;;5.7;3.5;3.6;269;;13;5.4;20.5;19.4;0;0;271;;;;;0
CHZ;30.03.2025 14:30;14.3;;;14.3;45.8;2.8;7.5;966.6;1019;1018.4;;;5.5;2.9;3;273;;10.8;5.4;19.8;19.4;0;0;248;;;;;0
CHZ;30.03.2025 14:40;14.3;;;14.3;44.5;2.4;7.2;966.6;1019;1018.4;;;4.2;2.2;2.3;275;;8.3;4.1;15.1;14.8;0;0;253;;;;;0
CHZ;30.03.2025 14:50;14.4;;;14.4;44.1;2.3;7.2;966.6;1019;1018.4;;;6.6;3.7;3.8;270;;13.7;6.4;23.8;23;0;0;257;;;;;0
CHZ;30.03.2025 15:00;14.4;;;14.4;44.4;2.4;7.3;966.5;1018.9;1018.3;;;6.5;3.3;3.4;287;;12.2;6;23.4;21.6;0;0;231;;;;;0
CHZ;30.03.2025 15:10;14.3;;;14.3;43.4;2;7.1;966.4;1018.8;1018.2;;;6.5;4.2;4.3;285;;15.5;6.2;23.4;22.3;0;0;208;;;;;0
CHZ;30.03.2025 15:20;13.9;;;13.9;44.6;2;7.1;966.5;1018.9;1018.4;;;7.8;4.1;4.2;289;;15.1;7.7;28.1;27.7;0;0;120;;;;;0
CHZ;30.03.2025 15:30;13.7;;;13.7;44.3;1.8;6.9;966.5;1018.9;1018.4;;;9.6;5.2;5.3;300;;19.1;9.5;34.6;34.2;0;0;85;;;;;0
CHZ;30.03.2025 15:40;13.6;;;13.6;44.3;1.7;6.9;966.6;1019;1018.5;;;8.4;4.9;5;298;;18;8.3;30.2;29.9;0;0;61;;;;;0
CHZ;30.03.2025 15:50;13.6;;;13.6;44;1.6;6.8;966.7;1019.1;1018.6;;;6.5;4.3;4.3;292;;15.5;6.2;23.4;22.3;0;0;54;;;;;0
CHZ;30.03.2025 16:00;13.6;;;13.6;43.3;1.4;6.7;966.7;1019.1;1018.6;;;6.9;4.4;4.5;295;;16.2;6.7;24.8;24.1;0;0;68;;;;;0
CHZ;30.03.2025 16:10;13.6;;;13.6;43.9;1.6;6.8;966.6;1019;1018.5;;;6.6;3.7;3.8;287;;13.7;6.2;23.8;22.3;0;0;67;;;;;0
CHZ;30.03.2025 16:20;13.8;;;13.8;42.9;1.4;6.8;966.6;1019;1018.5;;;7.2;4.3;4.4;281;;15.8;7;25.9;25.2;0;0;90;;;;;0
CHZ;30.03.2025 16:30;13.6;;;13.6;42;0.9;6.5;966.7;1019.1;1018.6;;;9;4.8;4.8;280;;17.3;8.6;32.4;31;0;0;57;;;;;0
CHZ;30.03.2025 16:40;13.5;;;13.5;41;0.5;6.3;966.8;1019.2;1018.8;;;7.1;4.8;4.8;270;;17.3;7;25.6;25.2;0;0;36;;;;;0
CHZ;30.03.2025 16:50;13.6;;;13.6;39.9;0.2;6.2;966.8;1019.2;1018.7;;;7.9;4.9;5;271;;18;7.6;28.4;27.4;0;0;32;;;;;0
CHZ;30.03.2025 17:00;13.4;;;13.4;41.7;0.7;6.4;966.8;1019.2;1018.8;;;5.8;4;4;268;;14.4;5.4;20.9;19.4;0;0;22;;;;;0
CHZ;30.03.2025 17:10;13.3;;;13.3;43.1;1;6.6;966.8;1019.2;1018.8;;;5.4;4;4;270;;14.4;5.3;19.4;19.1;0;0;15;;;;;0
CHZ;30.03.2025 17:20;13.2;;;13.2;43.5;1.1;6.6;966.9;1019.3;1018.9;;;5.2;3.6;3.6;283;;13;5.1;18.7;18.4;0;0;18;;;;;0
CHZ;30.03.2025 17:30;13;;;13;45.1;1.4;6.8;967.2;1019.6;1019.3;;;5.2;3.2;3.2;292;;11.5;5.1;18.7;18.4;0;0;16;;;;;0
CHZ;30.03.2025 17:40;12.7;;;12.7;47.3;1.8;6.9;967.3;1019.7;1019.4;;;4.5;2.7;2.8;302;;10.1;4.3;16.2;15.5;0;0;11;;;;;0
CHZ;30.03.2025 17:50;12.5;;;12.5;48.8;2;7.1;967.5;1019.9;1019.7;;;4.2;2.8;2.9;312;;10.4;4.1;15.1;14.8;0;0;8;;;;;0
CHZ;30.03.2025 18:00;12.4;;;12.4;49.8;2.2;7.2;967.8;1020.2;1020;;;5.5;2.5;2.6;327;;9.4;5.5;19.8;19.8;0;0;6;;;;;0
CHZ;30.03.2025 18:10;12.2;;;12.2;50.1;2.1;7.1;967.9;1020.3;1020.2;;;5.9;3.4;3.5;318;;12.6;5.7;21.2;20.5;0;0;5;;;;;0
CHZ;30.03.2025 18:20;12;;;12;50.5;2;7.1;967.9;1020.3;1020.2;;;6.2;3.8;3.9;311;;14;5.8;22.3;20.9;0;0;5;;;;;0
CHZ;30.03.2025 18:30;11.9;;;11.9;50.7;2;7.1;968;1020.4;1020.3;;;4.9;2.8;2.8;306;;10.1;4.7;17.6;16.9;0;0;5;;;;;0
CHZ;30.03.2025 18:40;11.7;;;11.7;51.7;2.1;7.1;967.9;1020.3;1020.3;;;5;2.9;2.9;311;;10.4;4.6;18;16.6;0;0;4;;;;;0
CHZ;30.03.2025 18:50;11.6;;;11.6;51.8;2;7.1;967.8;1020.2;1020.2;;;4.4;2.7;2.8;280;;10.1;4.1;15.8;14.8;0;0;4;;;;;0
CHZ;30.03.2025 19:00;11.2;;;11.2;54;2.2;7.2;968;1020.4;1020.5;;;3.8;1.8;1.9;294;;6.8;3.7;13.7;13.3;0;0;4;;;;;0
CHZ;30.03.2025 19:10;11.4;;;11.4;53.3;2.2;7.2;968.2;1020.7;1020.6;;;2.8;1.5;1.6;245;;5.8;2.6;10.1;9.4;0;0;4;;;;;0
CHZ;30.03.2025 19:20;11.2;;;11.2;53.5;2.1;7.1;968.2;1020.7;1020.7;;;2.6;1.3;1.4;218;;5;2.5;9.4;9;0;0;4;;;;;0
CHZ;30.03.2025 19:30;11.2;;;11.2;53.8;2.2;7.2;968.2;1020.7;1020.7;;;3.4;2.2;2.2;225;;7.9;3.3;12.2;11.9;0;0;4;;;;;0
CHZ;30.03.2025 19:40;11.2;;;11.2;53.4;2.1;7.1;968.3;1020.8;1020.8;;;3;1.6;1.6;243;;5.8;2.8;10.8;10.1;0;0;4;;;;;0
CHZ;30.03.2025 19:50;11.1;;;11.1;53.8;2.1;7.1;968.5;1021;1021;;;2.4;1.3;1.4;226;;5;2.3;8.6;8.3;0;0;4;;;;;0
CHZ;30.03.2025 20:00;11.2;;;11.2;53.5;2.1;7.1;968.5;1021;1021;;;2;1;1;226;;3.6;1.8;7.2;6.5;0;0;5;;;;;0
CHZ;30.03.2025 20:10;11.2;;;11.2;53.4;2.1;7.1;968.8;1021.3;1021.3;;;1.5;0.6;0.7;290;;2.5;1.4;5.4;5;0;0;5;;;;;0
CHZ;30.03.2025 20:20;11;;;11;54.9;2.3;7.2;968.9;1021.4;1021.5;;;2.8;1.4;1.4;324;;5;2.7;10.1;9.7;0;0;5;;;;;0
CHZ;30.03.2025 20:30;10.8;;;10.8;56;2.4;7.3;968.9;1021.4;1021.5;;;1.8;1.1;1.1;323;;4;1.7;6.5;6.1;0;0;5;;;;;0
CHZ;30.03.2025 20:40;10.7;;;10.7;56.6;2.4;7.3;968.9;1021.4;1021.5;;;2.4;0.2;0.9;269;;3.2;2.3;8.6;8.3;0;0;4;;;;;0
CHZ;30.03.2025 20:50;10.2;;;10.2;60.1;2.8;7.5;968.7;1021.2;1021.4;;;2.5;0.6;1.3;50;;4.7;2.4;9;8.6;0;0;4;;;;;0
CHZ;30.03.2025 21:00;10;;;10;62;3.1;7.6;968.8;1021.3;1021.6;;;2.6;1.4;1.4;325;;5;2.4;9.4;8.6;0;0;5;;;;;0
CHZ;30.03.2025 21:10;10.1;;;10.1;62.7;3.3;7.7;968.8;1021.3;1021.5;;;4.6;1.4;2.1;250;;7.6;4.4;16.6;15.8;0;0;5;;;;;0
CHZ;30.03.2025 21:20;10.3;;;10.3;62.8;3.5;7.9;968.8;1021.3;1021.5;;;3.8;1.4;1.8;292;;6.5;3.7;13.7;13.3;0;0;5;;;;;0
CHZ;30.03.2025 21:30;10.1;;;10.1;65.8;4;8.1;968.9;1021.4;1021.6;;;5.5;2.6;2.7;320;;9.7;5;19.8;18;0;0;5;;;;;0
CHZ;30.03.2025 21:40;10;;;10;68.9;4.6;8.5;968.9;1021.4;1021.7;;;5;2;2.2;334;;7.9;4.9;18;17.6;0;0;5;;;;;0
CHZ;30.03.2025 21:50;10;;;10;69.8;4.7;8.6;968.9;1021.4;1021.7;;;6.6;3.4;3.5;315;;12.6;6.3;23.8;22.7;0;0;4;;;;;0
CHZ;30.03.2025 22:00;9.6;;;8.1;72.7;4.9;8.7;968.9;1021.4;1021.7;;;4.4;2.7;2.8;306;;10.1;4.2;15.8;15.1;0;0;3;;;;;0
CHZ;30.03.2025 22:10;9.4;;;9.4;74.7;5.1;8.8;968.9;1021.4;1021.8;;;3.1;1.2;1.3;331;;4.7;3;11.2;10.8;0;0;4;;;;;0
CHZ;30.03.2025 22:20;9.1;;;9.1;76.9;5.3;8.9;969;1021.5;1021.9;;;1.8;1.3;1.3;15;;4.7;1.7;6.5;6.1;0;0;5;;;;;0
CHZ;30.03.2025 22:30;9.2;;;9.2;75.5;5.1;8.8;968.9;1021.4;1021.8;;;1.9;0.4;0.7;222;;2.5;1.8;6.8;6.5;0;0;5;;;;;0
CHZ;30.03.2025 22:40;9.2;;;8.3;75.1;5;8.7;968.9;1021.4;1021.8;;;4.1;1.8;1.9;253;;6.8;4;14.8;14.4;0;0;4;;;;;0
CHZ;30.03.2025 22:50;9.1;;;7.8;71.9;4.3;8.3;968.8;1021.3;1021.7;;;4.3;2.4;2.4;285;;8.6;4.2;15.5;15.1;0;0;4;;;;;0
CHZ;30.03.2025 23:00;9.2;;;8.2;69.9;4;8.1;968.7;1021.2;1021.6;;;4.8;1.7;2.1;298;;7.6;4.3;17.3;15.5;0;0;5;;;;;0
CHZ;30.03.2025 23:10;9.3;;;8.9;68.9;3.9;8.1;968.8;1021.3;1021.7;;;2.9;1.2;1.4;326;;5;2.7;10.4;9.7;0;0;5;;;;;0
CHZ;30.03.2025 23:20;9.4;;;8.5;66.9;3.6;7.9;968.7;1021.2;1021.6;;;4.7;1.8;2;314;;7.2;4.6;16.9;16.6;0;0;5;;;;;0
CHZ;30.03.2025 23:30;9.1;;;9.1;67.6;3.4;7.8;968.7;1021.2;1021.6;;;2.7;1.2;1.3;316;;4.7;2.5;9.7;9;0;0;5;;;;;0
CHZ;30.03.2025 23:40;9.1;;;9.1;67.9;3.5;7.8;968.6;1021.1;1021.5;;;2.5;0.9;1;298;;3.6;2.4;9;8.6;0;0;5;;;;;0
CHZ;30.03.2025 23:50;9.2;;;9.2;66.8;3.4;7.8;968.5;1021;1021.4;;;2.2;0.4;0.5;307;;1.8;2.1;7.9;7.6;0;0;5;;;;;0
CHZ;31.03.2025 00:00;9;;;9;67.4;3.3;7.7;968.5;1021;1021.4;;;2.7;0.6;1.1;345;;4;2.6;9.7;9.4;0;0;5;;;;;0
CHZ;31.03.2025 00:10;9;;;9;67.2;3.3;7.7;968.5;1021;1021.4;;;3.3;0.2;1.2;29;;4.3;3.1;11.9;11.2;0;0;5;;;;;0
CHZ;31.03.2025 00:20;9.1;;;8.2;67.2;3.3;7.8;968.5;1021;1021.4;;;3.9;1.2;1.9;323;;6.8;3.7;14;13.3;0;0;5;;;;;0
CHZ;31.03.2025 00:30;9.5;;;8.9;63.9;3;7.6;968.5;1021;1021.3;;;3.9;1.4;1.7;233;;6.1;3.7;14;13.3;0;0;5;;;;;0
CHZ;31.03.2025 00:40;9.4;;;9.4;65.1;3.2;7.7;968.4;1020.9;1021.3;;;1.8;1;1;234;;3.6;1.8;6.5;6.5;0;0;5;;;;;0
CHZ;31.03.2025 00:50;9.1;;;8.7;67.5;3.4;7.8;968.4;1020.9;1021.3;;;2.5;1.4;1.4;240;;5;2.4;9;8.6;0;0;5;;;;;0
CHZ;31.03.2025 01:00;8.9;;;8.5;68.9;3.5;7.9;968.4;1020.9;1021.4;;;2.5;1.3;1.4;222;;5;2.4;9;8.6;0;0;5;;;;;0
CHZ;31.03.2025 01:10;8.9;;;8.9;70;3.7;8;968.3;1020.8;1021.2;;;2.4;1.3;1.3;222;;4.7;2.2;8.6;7.9;0;0;5;;;;;0
CHZ;31.03.2025 01:20;8.9;;;8.5;69.2;3.6;7.9;968.3;1020.8;1021.2;;;2.5;1.3;1.4;261;;5;2.4;9;8.6;0;0;5;;;;;0
CHZ;31.03.2025 01:30;8.9;;;7.4;68.9;3.5;7.9;968.3;1020.8;1021.2;;;4.6;2.4;2.6;270;;9.4;4.4;16.6;15.8;0;0;5;;;;;0
CHZ;31.03.2025 01:40;8.7;;;7.1;69.5;3.4;7.8;968.3;1020.8;1021.3;;;4.2;2.8;2.8;279;;10.1;4.1;15.1;14.8;0;0;5;;;;;0
CHZ;31.03.2025 01:50;8.6;;;7.6;70.4;3.5;7.9;968.3;1020.8;1021.3;;;3.2;1.9;1.9;286;;6.8;3;11.5;10.8;0;0;5;;;;;0
CHZ;31.03.2025 02:00;8.1;;;7.4;72.1;3.4;7.8;968.3;1020.8;1021.4;;;3.1;1.4;1.6;308;;5.8;3;11.2;10.8;0;0;4;;;;;0
CHZ;31.03.2025 02:10;7.9;;;6.6;72.6;3.3;7.7;968.3;1020.8;1021.4;;;4.4;2;2.1;302;;7.6;4.2;15.8;15.1;0;0;4;;;;;0
CHZ;31.03.2025 02:20;8.1;;;7.3;72.8;3.5;7.9;968.4;1020.9;1021.5;;;3.2;1.4;1.7;262;;6.1;3;11.5;10.8;0;0;4;;;;;0
CHZ;31.03.2025 02:30;8.4;;;7.2;71.6;3.6;7.9;968.4;1020.9;1021.5;;;3.4;2;2.1;232;;7.6;3.2;12.2;11.5;0;0;5;;;;;0
CHZ;31.03.2025 02:40;8.4;;;7.3;71.9;3.6;7.9;968.4;1020.9;1021.5;;;2.9;1.9;2;235;;7.2;2.8;10.4;10.1;0;0;5;;;;;0
